wavenumber_cm-1,absorbance
2604.0,0.00734
2603.0,0.00795
2602.0,0.00777
2601.0,0.00000
2600.0,0.00000
2599.0,0.00000
2598.0,0.00000
2597.0,0.00000
2596.0,0.00046
2595.0,0.00000
2594.0,0.00000
2593.0,0.00000
2592.0,0.00965
2591.0,0.00649
2590.0,0.00000
2589.0,0.00604
2588.0,0.00000
2587.0,0.00000
2586.0,0.00455
2585.0,0.00000
2584.0,0.00000
2583.0,0.00000
2582.0,0.00059
2581.0,0.00816
2580.0,0.00000
2579.0,0.00113
2578.0,0.00000
2577.0,0.00000
2576.0,0.00000
2575.0,0.00727
2574.0,0.01181
2573.0,0.00242
2572.0,0.00000
2571.0,0.00352
2570.0,0.00000
2569.0,0.00401
2568.0,0.00145
2567.0,0.00140
2566.0,0.00304
2565.0,0.00000
2564.0,0.00000
2563.0,0.00000
2562.0,0.00000
2561.0,0.00000
2560.0,0.00000
2559.0,0.00000
2558.0,0.00051
2557.0,0.00227
2556.0,0.00000
2555.0,0.00000
2554.0,0.00000
2553.0,0.00373
2552.0,0.00853
2551.0,0.00426
2550.0,0.00000
2549.0,0.00733
2548.0,0.00000
2547.0,0.00750
2546.0,0.00000
2545.0,0.00000
2544.0,0.01325
2543.0,0.00789
2542.0,0.00000
2541.0,0.00085
2540.0,0.00000
2539.0,0.00051
2538.0,0.00000
2537.0,0.00000
2536.0,0.00234
2535.0,0.00111
2534.0,0.00600
2533.0,0.00040
2532.0,0.01175
2531.0,0.00000
2530.0,0.00130
2529.0,0.00000
2528.0,0.00000
2527.0,0.00664
2526.0,0.00000
2525.0,0.00265
2524.0,0.00000
2523.0,0.00000
2522.0,0.00000
2521.0,0.00000
2520.0,0.00000
2519.0,0.00377
2518.0,0.00326
2517.0,0.00000
2516.0,0.00000
2515.0,0.00141
2514.0,0.00000
2513.0,0.00514
2512.0,0.01328
2511.0,0.00421
2510.0,0.00000
2509.0,0.00000
2508.0,0.00000
2507.0,0.00000
2506.0,0.00000
2505.0,0.00000
2504.0,0.00000
2503.0,0.00372
2502.0,0.00000
2501.0,0.00000
2500.0,0.00000
2499.0,0.00822
2498.0,0.00253
2497.0,0.00894
2496.0,0.00398
2495.0,0.00745
2494.0,0.00000
2493.0,0.00359
2492.0,0.01353
2491.0,0.00000
2490.0,0.00588
2489.0,0.00849
2488.0,0.00211
2487.0,0.00383
2486.0,0.00640
2485.0,0.00000
2484.0,0.00209
2483.0,0.00000
2482.0,0.00000
2481.0,0.00000
2480.0,0.00000
2479.0,0.00075
2478.0,0.00232
2477.0,0.00000
2476.0,0.01013
2475.0,0.00592
2474.0,0.00372
2473.0,0.00000
2472.0,0.00000
2471.0,0.00281
2470.0,0.00211
2469.0,0.00000
2468.0,0.00380
2467.0,0.01494
2466.0,0.00000
2465.0,0.00510
2464.0,0.00189
2463.0,0.00000
2462.0,0.00704
2461.0,0.00000
2460.0,0.00084
2459.0,0.00751
2458.0,0.00000
2457.0,0.00000
2456.0,0.00059
2455.0,0.00000
2454.0,0.00795
2453.0,0.00000
2452.0,0.00448
2451.0,0.00000
2450.0,0.00344
2449.0,0.00000
2448.0,0.00000
2447.0,0.00000
2446.0,0.00000
2445.0,0.00000
2444.0,0.00791
2443.0,0.00000
2442.0,0.00000
2441.0,0.00740
2440.0,0.00060
2439.0,0.00792
2438.0,0.00166
2437.0,0.00000
2436.0,0.00000
2435.0,0.00632
2434.0,0.00484
2433.0,0.00000
2432.0,0.00025
2431.0,0.00000
2430.0,0.00000
2429.0,0.00993
2428.0,0.00004
2427.0,0.00000
2426.0,0.00000
2425.0,0.00373
2424.0,0.00330
2423.0,0.00000
2422.0,0.00000
2421.0,0.00012
2420.0,0.00000
2419.0,0.00000
2418.0,0.00411
2417.0,0.00000
2416.0,0.00193
2415.0,0.00626
2414.0,0.00334
2413.0,0.00011
2412.0,0.01094
2411.0,0.00343
2410.0,0.00000
2409.0,0.00376
2408.0,0.00210
2407.0,0.00000
2406.0,0.00038
2405.0,0.00000
2404.0,0.00000
2403.0,0.00000
2402.0,0.00000
2401.0,0.00000
2400.0,0.00000
2399.0,0.00000
2398.0,0.00000
2397.0,0.00052
2396.0,0.00000
2395.0,0.00325
2394.0,0.00000
2393.0,0.00000
2392.0,0.00671
2391.0,0.00000
2390.0,0.00000
2389.0,0.00552
2388.0,0.00000
2387.0,0.00000
2386.0,0.00114
2385.0,0.00539
2384.0,0.00000
2383.0,0.00000
2382.0,0.00000
2381.0,0.00000
2380.0,0.00000
2379.0,0.00000
2378.0,0.00155
2377.0,0.00000
2376.0,0.00063
2375.0,0.00206
2374.0,0.00000
2373.0,0.00067
2372.0,0.00839
2371.0,0.00165
2370.0,0.00000
2369.0,0.00000
2368.0,0.00000
2367.0,0.00139
2366.0,0.00441
2365.0,0.00000
2364.0,0.00000
2363.0,0.00569
2362.0,0.00000
2361.0,0.00096
2360.0,0.00000
2359.0,0.00000
2358.0,0.00000
2357.0,0.01088
2356.0,0.00000
2355.0,0.00000
2354.0,0.00000
2353.0,0.00000
2352.0,0.00328
2351.0,0.00095
2350.0,0.01029
2349.0,0.00107
2348.0,0.00724
2347.0,0.00138
2346.0,0.00303
2345.0,0.00000
2344.0,0.00000
2343.0,0.00000
2342.0,0.00000
2341.0,0.00000
2340.0,0.00440
2339.0,0.00000
2338.0,0.00000
2337.0,0.00000
2336.0,0.00000
2335.0,0.00204
2334.0,0.00000
2333.0,0.00000
2332.0,0.00145
2331.0,0.00073
2330.0,0.00000
2329.0,0.00000
2328.0,0.00000
2327.0,0.00000
2326.0,0.00590
2325.0,0.00000
2324.0,0.00762
2323.0,0.00422
2322.0,0.00000
2321.0,0.00392
2320.0,0.00000
2319.0,0.00000
2318.0,0.00000
2317.0,0.00000
2316.0,0.00000
2315.0,0.00000
2314.0,0.00050
2313.0,0.00000
2312.0,0.00248
2311.0,0.00000
2310.0,0.00000
2309.0,0.00000
2308.0,0.00000
2307.0,0.00000
2306.0,0.00000
2305.0,0.00000
2304.0,0.00295
2303.0,0.00282
2302.0,0.00000
2301.0,0.00000
2300.0,0.00000
2299.0,0.00225
2298.0,0.00000
2297.0,0.00619
2296.0,0.00000
2295.0,0.00000
2294.0,0.00170
2293.0,0.00516
2292.0,0.00171
2291.0,0.00526
2290.0,0.00067
2289.0,0.00615
2288.0,0.00623
2287.0,0.00000
2286.0,0.00720
2285.0,0.00082
2284.0,0.00043
2283.0,0.00000
2282.0,0.00000
2281.0,0.00389
2280.0,0.00000
2279.0,0.00325
2278.0,0.00174
2277.0,0.00139
2276.0,0.00000
2275.0,0.00000
2274.0,0.00324
2273.0,0.00000
2272.0,0.00045
2271.0,0.00000
2270.0,0.00336
2269.0,0.00000
2268.0,0.00436
2267.0,0.00000
2266.0,0.00346
2265.0,0.00000
2264.0,0.00404
2263.0,0.00000
2262.0,0.00000
2261.0,0.01121
2260.0,0.00000
2259.0,0.00000
2258.0,0.00000
2257.0,0.00000
2256.0,0.00595
2255.0,0.00863
2254.0,0.00000
2253.0,0.00000
2252.0,0.00586
2251.0,0.00554
2250.0,0.00411
2249.0,0.00578
2248.0,0.00000
2247.0,0.00000
2246.0,0.00000
2245.0,0.00000
2244.0,0.00491
2243.0,0.00000
2242.0,0.01140
2241.0,0.00037
2240.0,0.00000
2239.0,0.00399
2238.0,0.00901
2237.0,0.00243
2236.0,0.00000
2235.0,0.00186
2234.0,0.00688
2233.0,0.00000
2232.0,0.00000
2231.0,0.00508
2230.0,0.00070
2229.0,0.00000
2228.0,0.00000
2227.0,0.00000
2226.0,0.00148
2225.0,0.00055
2224.0,0.00575
2223.0,0.00355
2222.0,0.00000
2221.0,0.00203
2220.0,0.00448
2219.0,0.00228
2218.0,0.00515
2217.0,0.00000
2216.0,0.00000
2215.0,0.00465
2214.0,0.00000
2213.0,0.00000
2212.0,0.00513
2211.0,0.00000
2210.0,0.00000
2209.0,0.00000
2208.0,0.00000
2207.0,0.00000
2206.0,0.00000
2205.0,0.00185
2204.0,0.00000
2203.0,0.00376
2202.0,0.00000
2201.0,0.00000
2200.0,0.00339
2199.0,0.00000
2198.0,0.00000
2197.0,0.00922
2196.0,0.00000
2195.0,0.00124
2194.0,0.00100
2193.0,0.00706
2192.0,0.00000
2191.0,0.00504
2190.0,0.00000
2189.0,0.00561
2188.0,0.00000
2187.0,0.00000
2186.0,0.00948
2185.0,0.00158
2184.0,0.00055
2183.0,0.01121
2182.0,0.00181
2181.0,0.00000
2180.0,0.00367
2179.0,0.00000
2178.0,0.00564
2177.0,0.00603
2176.0,0.00000
2175.0,0.00000
2174.0,0.00088
2173.0,0.00007
2172.0,0.00000
2171.0,0.00284
2170.0,0.00000
2169.0,0.00000
2168.0,0.00000
2167.0,0.00000
2166.0,0.00154
2165.0,0.00000
2164.0,0.00294
2163.0,0.00000
2162.0,0.00000
2161.0,0.00000
2160.0,0.00000
2159.0,0.00180
2158.0,0.00000
2157.0,0.00032
2156.0,0.00531
2155.0,0.00516
2154.0,0.00780
2153.0,0.00000
2152.0,0.00000
2151.0,0.00510
2150.0,0.00155
2149.0,0.00562
2148.0,0.00006
2147.0,0.00598
2146.0,0.00423
2145.0,0.00358
2144.0,0.00252
2143.0,0.00199
2142.0,0.00117
2141.0,0.00113
2140.0,0.00495
2139.0,0.00000
2138.0,0.00868
2137.0,0.00000
2136.0,0.00493
2135.0,0.00000
2134.0,0.00000
2133.0,0.01016
2132.0,0.00000
2131.0,0.00000
2130.0,0.00000
2129.0,0.00000
2128.0,0.01078
2127.0,0.00103
2126.0,0.00467
2125.0,0.00000
2124.0,0.00176
2123.0,0.00336
2122.0,0.00901
2121.0,0.00000
2120.0,0.00302
2119.0,0.00151
2118.0,0.00000
2117.0,0.00000
2116.0,0.00000
2115.0,0.00000
2114.0,0.00299
2113.0,0.00270
2112.0,0.00000
2111.0,0.00000
2110.0,0.00740
2109.0,0.00133
2108.0,0.00508
2107.0,0.00705
2106.0,0.00000
2105.0,0.00406
2104.0,0.00000
2103.0,0.00000
2102.0,0.00000
2101.0,0.00000
2100.0,0.00557
2099.0,0.00062
2098.0,0.00000
2097.0,0.00000
2096.0,0.00171
2095.0,0.00000
2094.0,0.00000
2093.0,0.00000
2092.0,0.00000
2091.0,0.00000
2090.0,0.00000
2089.0,0.01002
2088.0,0.00665
2087.0,0.00225
2086.0,0.00000
2085.0,0.01095
2084.0,0.00161
2083.0,0.00000
2082.0,0.00152
2081.0,0.00153
2080.0,0.00705
2079.0,0.00000
2078.0,0.01050
2077.0,0.00000
2076.0,0.00347
2075.0,0.00000
2074.0,0.00909
2073.0,0.00000
2072.0,0.00000
2071.0,0.00462
2070.0,0.00628
2069.0,0.00000
2068.0,0.00000
2067.0,0.00000
2066.0,0.00069
2065.0,0.00000
2064.0,0.00000
2063.0,0.00000
2062.0,0.00000
2061.0,0.00000
2060.0,0.00264
2059.0,0.00758
2058.0,0.00000
2057.0,0.00000
2056.0,0.00000
2055.0,0.00246
2054.0,0.00000
2053.0,0.00000
2052.0,0.00000
2051.0,0.00348
2050.0,0.00050
2049.0,0.00000
2048.0,0.00185
2047.0,0.00000
2046.0,0.00000
2045.0,0.00298
2044.0,0.00144
2043.0,0.00000
2042.0,0.00492
2041.0,0.00609
2040.0,0.00000
2039.0,0.00000
2038.0,0.00774
2037.0,0.00709
2036.0,0.00000
2035.0,0.00000
2034.0,0.00000
2033.0,0.00000
2032.0,0.00000
2031.0,0.00016
2030.0,0.00000
2029.0,0.00000
2028.0,0.00458
2027.0,0.00000
2026.0,0.00000
2025.0,0.00315
2024.0,0.00407
2023.0,0.00000
2022.0,0.00022
2021.0,0.00000
2020.0,0.00874
2019.0,0.00325
2018.0,0.00000
2017.0,0.00002
2016.0,0.00357
2015.0,0.00240
2014.0,0.00915
2013.0,0.00686
2012.0,0.00000
2011.0,0.00000
2010.0,0.00000
2009.0,0.00125
2008.0,0.00076
2007.0,0.01352
2006.0,0.00049
2005.0,0.00000
2004.0,0.00000
2003.0,0.00056
2002.0,0.00000
2001.0,0.00000
2000.0,0.00000
1999.0,0.00171
1998.0,0.00000
1997.0,0.00000
1996.0,0.00394
1995.0,0.00000
1994.0,0.00000
1993.0,0.00000
1992.0,0.00000
1991.0,0.00326
1990.0,0.00000
1989.0,0.00000
1988.0,0.00359
1987.0,0.00000
1986.0,0.00120
1985.0,0.00000
1984.0,0.00655
1983.0,0.00551
1982.0,0.00118
1981.0,0.00000
1980.0,0.00000
1979.0,0.00488
1978.0,0.00857
1977.0,0.00148
1976.0,0.00624
1975.0,0.00000
1974.0,0.00000
1973.0,0.00001
1972.0,0.00212
1971.0,0.00000
1970.0,0.00470
1969.0,0.00661
1968.0,0.00000
1967.0,0.00000
1966.0,0.00175
1965.0,0.00000
1964.0,0.00000
1963.0,0.00404
1962.0,0.00078
1961.0,0.00000
1960.0,0.01057
1959.0,0.00069
1958.0,0.00000
1957.0,0.00051
1956.0,0.00000
1955.0,0.00000
1954.0,0.00193
1953.0,0.00000
1952.0,0.00000
1951.0,0.00834
1950.0,0.00430
1949.0,0.00401
1948.0,0.00264
1947.0,0.00242
1946.0,0.00728
1945.0,0.00000
1944.0,0.00928
1943.0,0.00000
1942.0,0.00000
1941.0,0.00000
1940.0,0.00000
1939.0,0.00259
1938.0,0.00726
1937.0,0.00000
1936.0,0.00003
1935.0,0.00000
1934.0,0.00000
1933.0,0.00000
1932.0,0.00030
1931.0,0.00000
1930.0,0.00055
1929.0,0.00010
1928.0,0.00000
1927.0,0.00000
1926.0,0.00000
1925.0,0.00936
1924.0,0.00000
1923.0,0.00779
1922.0,0.00300
1921.0,0.00000
1920.0,0.00000
1919.0,0.00521
1918.0,0.00865
1917.0,0.00000
1916.0,0.00000
1915.0,0.00526
1914.0,0.00168
1913.0,0.01000
1912.0,0.00000
1911.0,0.00271
1910.0,0.00000
1909.0,0.01048
1908.0,0.00000
1907.0,0.00000
1906.0,0.00000
1905.0,0.00000
1904.0,0.00958
1903.0,0.00000
1902.0,0.00000
1901.0,0.00297
1900.0,0.00793
1899.0,0.00000
1898.0,0.00520
1897.0,0.00259
1896.0,0.00000
1895.0,0.00039
1894.0,0.00014
1893.0,0.00000
1892.0,0.00607
1891.0,0.00000
1890.0,0.00586
1889.0,0.00477
1888.0,0.00000
1887.0,0.00000
1886.0,0.00000
1885.0,0.00236
1884.0,0.00372
1883.0,0.00143
1882.0,0.00496
1881.0,0.00000
1880.0,0.00117
1879.0,0.00000
1878.0,0.00382
1877.0,0.00077
1876.0,0.00000
1875.0,0.00581
1874.0,0.00346
1873.0,0.00000
1872.0,0.00020
1871.0,0.00000
1870.0,0.00533
1869.0,0.01245
1868.0,0.00000
1867.0,0.00037
1866.0,0.00000
1865.0,0.00175
1864.0,0.00322
1863.0,0.00644
1862.0,0.00000
1861.0,0.00786
1860.0,0.00000
1859.0,0.00139
1858.0,0.00579
1857.0,0.00357
1856.0,0.00000
1855.0,0.00000
1854.0,0.00000
1853.0,0.00000
1852.0,0.00573
1851.0,0.00000
1850.0,0.00233
1849.0,0.00305
1848.0,0.00279
1847.0,0.00233
1846.0,0.00759
1845.0,0.00244
1844.0,0.00428
1843.0,0.00282
1842.0,0.00897
1841.0,0.00000
1840.0,0.00641
1839.0,0.00000
1838.0,0.00000
1837.0,0.00000
1836.0,0.00000
1835.0,0.00000
1834.0,0.00000
1833.0,0.00247
1832.0,0.00000
1831.0,0.00716
1830.0,0.00136
1829.0,0.00000
1828.0,0.00000
1827.0,0.00000
1826.0,0.00000
1825.0,0.00000
1824.0,0.00003
1823.0,0.00000
1822.0,0.00000
1821.0,0.00000
1820.0,0.00000
1819.0,0.00080
1818.0,0.00932
1817.0,0.00313
1816.0,0.00000
1815.0,0.00000
1814.0,0.00000
1813.0,0.00000
1812.0,0.00363
1811.0,0.00000
1810.0,0.00031
1809.0,0.00000
1808.0,0.00046
1807.0,0.00701
1806.0,0.00000
1805.0,0.00000
1804.0,0.00000
1803.0,0.00437
1802.0,0.00000
1801.0,0.00000
1800.0,0.00000
1799.0,0.00000
1798.0,0.00235
1797.0,0.01285
1796.0,0.00000
1795.0,0.00476
1794.0,0.00126
1793.0,0.00000
1792.0,0.00000
1791.0,0.00000
1790.0,0.00000
1789.0,0.00965
1788.0,0.00000
1787.0,0.00191
1786.0,0.00166
1785.0,0.00000
1784.0,0.00075
1783.0,0.00439
1782.0,0.00076
1781.0,0.00209
1780.0,0.00346
1779.0,0.00000
1778.0,0.00739
1777.0,0.01139
1776.0,0.00490
1775.0,0.00507
1774.0,0.00000
1773.0,0.00000
1772.0,0.00000
1771.0,0.00000
1770.0,0.00484
1769.0,0.00000
1768.0,0.00000
1767.0,0.00000
1766.0,0.00000
1765.0,0.00045
1764.0,0.00000
1763.0,0.00000
1762.0,0.00943
1761.0,0.00000
1760.0,0.00000
1759.0,0.00000
1758.0,0.00599
1757.0,0.01051
1756.0,0.00166
1755.0,0.00000
1754.0,0.00000
1753.0,0.00532
1752.0,0.00000
1751.0,0.00726
1750.0,0.00708
1749.0,0.00035
1748.0,0.00323
1747.0,0.00375
1746.0,0.00777
1745.0,0.00000
1744.0,0.00591
1743.0,0.00000
1742.0,0.00000
1741.0,0.00051
1740.0,0.00000
1739.0,0.00000
1738.0,0.00000
1737.0,0.00000
1736.0,0.00726
1735.0,0.00981
1734.0,0.00325
1733.0,0.00593
1732.0,0.00000
1731.0,0.00000
1730.0,0.00141
1729.0,0.00000
1728.0,0.00000
1727.0,0.00049
1726.0,0.00000
1725.0,0.00000
1724.0,0.00193
1723.0,0.00000
1722.0,0.00511
1721.0,0.00000
1720.0,0.00000
1719.0,0.00064
1718.0,0.00000
1717.0,0.00000
1716.0,0.00000
1715.0,0.00375
1714.0,0.00323
1713.0,0.00643
1712.0,0.00000
1711.0,0.00000
1710.0,0.00000
1709.0,0.00086
1708.0,0.00000
1707.0,0.00000
1706.0,0.00391
1705.0,0.00089
1704.0,0.00000
1703.0,0.00667
1702.0,0.00498
1701.0,0.00000
1700.0,0.00416
1699.0,0.00000
1698.0,0.00563
1697.0,0.00000
1696.0,0.00000
1695.0,0.00000
1694.0,0.00000
1693.0,0.00096
1692.0,0.00088
1691.0,0.00018
1690.0,0.00000
1689.0,0.00000
1688.0,0.00046
1687.0,0.00000
1686.0,0.00122
1685.0,0.00565
1684.0,0.00137
1683.0,0.00000
1682.0,0.00000
1681.0,0.00000
1680.0,0.00000
1679.0,0.00000
1678.0,0.00000
1677.0,0.00594
1676.0,0.00000
1675.0,0.00478
1674.0,0.00000
1673.0,0.00036
1672.0,0.00000
1671.0,0.00231
1670.0,0.00413
1669.0,0.00120
1668.0,0.00000
1667.0,0.00000
1666.0,0.00830
1665.0,0.00000
1664.0,0.00000
1663.0,0.00733
1662.0,0.00544
1661.0,0.00267
1660.0,0.00000
1659.0,0.01177
1658.0,0.00196
1657.0,0.00273
1656.0,0.00000
1655.0,0.00000
1654.0,0.00000
1653.0,0.00203
1652.0,0.00196
1651.0,0.00000
1650.0,0.00000
1649.0,0.00000
1648.0,0.00000
1647.0,0.00000
1646.0,0.00449
1645.0,0.00576
1644.0,0.01415
1643.0,0.00439
1642.0,0.00000
1641.0,0.00000
1640.0,0.00000
1639.0,0.00000
1638.0,0.00000
1637.0,0.00484
1636.0,0.00306
1635.0,0.00294
1634.0,0.00107
1633.0,0.00330
1632.0,0.00724
1631.0,0.00000
1630.0,0.00000
1629.0,0.00000
1628.0,0.00809
1627.0,0.00648
1626.0,0.00376
1625.0,0.00000
1624.0,0.00086
1623.0,0.00000
1622.0,0.00040
1621.0,0.00000
1620.0,0.00260
1619.0,0.00000
1618.0,0.00427
1617.0,0.00121
1616.0,0.00000
1615.0,0.00000
1614.0,0.00000
1613.0,0.00407
1612.0,0.00000
1611.0,0.00147
1610.0,0.00000
1609.0,0.00000
1608.0,0.00453
1607.0,0.00000
1606.0,0.00340
1605.0,0.00210
1604.0,0.00000
1603.0,0.00000
1602.0,0.00000
1601.0,0.00000
1600.0,0.00000
1599.0,0.00370
1598.0,0.00000
1597.0,0.00193
1596.0,0.00000
1595.0,0.00153
1594.0,0.00000
1593.0,0.00000
1592.0,0.00291
1591.0,0.00023
1590.0,0.00000
1589.0,0.00000
1588.0,0.00084
1587.0,0.00172
1586.0,0.00000
1585.0,0.00000
1584.0,0.00271
1583.0,0.01241
1582.0,0.00000
1581.0,0.00168
1580.0,0.00189
1579.0,0.00000
1578.0,0.00062
1577.0,0.00000
1576.0,0.00692
1575.0,0.00000
1574.0,0.00000
1573.0,0.00000
1572.0,0.00083
1571.0,0.00000
1570.0,0.00000
1569.0,0.00000
1568.0,0.00000
1567.0,0.00388
1566.0,0.00985
1565.0,0.00353
1564.0,0.00136
1563.0,0.00592
1562.0,0.00510
1561.0,0.00832
1560.0,0.00541
1559.0,0.00000
1558.0,0.00129
1557.0,0.00090
1556.0,0.00151
1555.0,0.00100
1554.0,0.00000
1553.0,0.00000
1552.0,0.00000
1551.0,0.00000
1550.0,0.00034
1549.0,0.00002
1548.0,0.00000
1547.0,0.00344
1546.0,0.00433
1545.0,0.00048
1544.0,0.00834
1543.0,0.00936
1542.0,0.00000
1541.0,0.00518
1540.0,0.00220
1539.0,0.00209
1538.0,0.00467
1537.0,0.00000
1536.0,0.00000
1535.0,0.00000
1534.0,0.00000
1533.0,0.00000
1532.0,0.00000
1531.0,0.00000
1530.0,0.00289
1529.0,0.00000
1528.0,0.00191
1527.0,0.00000
1526.0,0.00000
1525.0,0.00000
1524.0,0.00016
1523.0,0.00000
1522.0,0.00467
1521.0,0.00000
1520.0,0.00009
1519.0,0.00007
1518.0,0.00354
1517.0,0.00000
1516.0,0.00561
1515.0,0.00230
1514.0,0.00077
1513.0,0.00021
1512.0,0.00260
1511.0,0.00508
1510.0,0.00473
1509.0,0.00188
1508.0,0.00438
1507.0,0.00059
1506.0,0.00626
1505.0,0.00000
1504.0,0.00000
1503.0,0.00669
1502.0,0.00054
1501.0,0.00000
1500.0,0.00000
1499.0,0.00000
1498.0,0.01050
1497.0,0.00249
1496.0,0.00000
1495.0,0.00273
1494.0,0.00000
1493.0,0.00958
1492.0,0.00000
1491.0,0.00000
1490.0,0.00033
1489.0,0.00000
1488.0,0.00000
1487.0,0.00000
1486.0,0.00213
1485.0,0.00837
1484.0,0.00000
1483.0,0.00586
1482.0,0.00000
1481.0,0.01175
1480.0,0.00218
1479.0,0.00000
1478.0,0.00554
1477.0,0.00265
1476.0,0.00000
1475.0,0.00362
1474.0,0.00000
1473.0,0.00000
1472.0,0.01054
1471.0,0.00000
1470.0,0.00000
1469.0,0.00345
1468.0,0.00000
1467.0,0.00000
1466.0,0.00390
1465.0,0.00677
1464.0,0.01376
1463.0,0.02430
1462.0,0.02306
1461.0,0.03623
1460.0,0.04674
1459.0,0.04986
1458.0,0.06930
1457.0,0.07729
1456.0,0.10157
1455.0,0.11250
1454.0,0.12324
1453.0,0.12755
1452.0,0.14336
1451.0,0.14433
1450.0,0.15353
1449.0,0.14757
1448.0,0.13872
1447.0,0.13888
1446.0,0.12676
1445.0,0.10726
1444.0,0.10206
1443.0,0.08051
1442.0,0.06661
1441.0,0.05590
1440.0,0.03997
1439.0,0.03155
1438.0,0.02463
1437.0,0.02634
1436.0,0.02090
1435.0,0.00808
1434.0,0.01445
1433.0,0.00404
1432.0,0.00467
1431.0,0.00617
1430.0,0.00254
1429.0,0.01273
1428.0,0.00160
1427.0,0.00000
1426.0,0.00665
1425.0,0.00000
1424.0,0.00000
1423.0,0.00000
1422.0,0.00501
1421.0,0.00410
1420.0,0.00400
1419.0,0.00489
1418.0,0.00846
1417.0,0.00000
1416.0,0.00469
1415.0,0.00000
1414.0,0.00000
1413.0,0.00528
1412.0,0.00196
1411.0,0.00000
1410.0,0.00181
1409.0,0.00000
1408.0,0.00000
1407.0,0.00217
1406.0,0.00000
1405.0,0.00000
1404.0,0.00000
1403.0,0.00885
1402.0,0.00000
1401.0,0.00111
1400.0,0.00305
1399.0,0.00320
1398.0,0.00000
1397.0,0.00000
1396.0,0.00070
1395.0,0.00400
1394.0,0.00000
1393.0,0.00000
1392.0,0.00501
1391.0,0.00553
1390.0,0.00185
1389.0,0.00000
1388.0,0.00203
1387.0,0.00055
1386.0,0.00419
1385.0,0.00000
1384.0,0.00058
1383.0,0.00000
1382.0,0.00000
1381.0,0.00108
1380.0,0.00017
1379.0,0.00000
1378.0,0.00198
1377.0,0.00000
1376.0,0.00000
1375.0,0.00216
1374.0,0.00142
1373.0,0.00538
1372.0,0.00000
1371.0,0.00000
1370.0,0.00120
1369.0,0.00228
1368.0,0.01060
1367.0,0.00308
1366.0,0.00000
1365.0,0.00403
1364.0,0.00000
1363.0,0.00000
1362.0,0.01305
1361.0,0.00163
1360.0,0.00357
1359.0,0.00282
1358.0,0.00906
1357.0,0.00142
1356.0,0.00609
1355.0,0.00000
1354.0,0.00000
1353.0,0.00713
1352.0,0.00737
1351.0,0.00255
1350.0,0.00113
1349.0,0.00083
1348.0,0.00000
1347.0,0.00769
1346.0,0.00329
1345.0,0.00253
1344.0,0.00188
1343.0,0.00524
1342.0,0.00253
1341.0,0.00373
1340.0,0.00000
1339.0,0.00255
1338.0,0.01094
1337.0,0.00000
1336.0,0.00000
1335.0,0.00446
1334.0,0.00479
1333.0,0.00312
1332.0,0.00000
1331.0,0.00251
1330.0,0.00000
1329.0,0.00000
1328.0,0.00274
1327.0,0.00000
1326.0,0.00405
1325.0,0.01574
1324.0,0.00389
1323.0,0.00361
1322.0,0.00000
1321.0,0.00000
1320.0,0.00000
1319.0,0.00000
1318.0,0.00000
1317.0,0.00000
1316.0,0.00000
1315.0,0.00000
1314.0,0.00000
1313.0,0.00000
1312.0,0.00227
1311.0,0.00030
1310.0,0.00513
1309.0,0.00522
1308.0,0.00000
1307.0,0.00335
1306.0,0.00000
1305.0,0.01142
1304.0,0.00598
1303.0,0.00000
1302.0,0.00000
1301.0,0.00190
1300.0,0.00000
1299.0,0.00000
1298.0,0.00374
1297.0,0.00038
1296.0,0.00000
1295.0,0.00475
1294.0,0.00000
1293.0,0.00142
1292.0,0.00000
1291.0,0.00000
1290.0,0.00232
1289.0,0.00000
1288.0,0.00951
1287.0,0.00000
1286.0,0.00995
1285.0,0.00000
1284.0,0.00303
1283.0,0.00000
1282.0,0.00000
1281.0,0.00080
1280.0,0.00339
1279.0,0.00000
1278.0,0.00592
1277.0,0.00000
1276.0,0.00066
1275.0,0.00190
1274.0,0.00297
1273.0,0.00000
1272.0,0.00809
1271.0,0.00281
1270.0,0.00000
1269.0,0.00000
1268.0,0.00000
1267.0,0.00000
1266.0,0.00272
1265.0,0.00000
1264.0,0.00000
1263.0,0.00000
1262.0,0.00782
1261.0,0.00000
1260.0,0.00000
1259.0,0.00675
1258.0,0.00231
1257.0,0.00022
1256.0,0.00000
1255.0,0.00000
1254.0,0.00000
1253.0,0.00000
1252.0,0.00000
1251.0,0.00178
1250.0,0.00276
1249.0,0.00111
1248.0,0.00110
1247.0,0.00000
1246.0,0.00000
1245.0,0.00000
1244.0,0.00000
1243.0,0.00000
1242.0,0.00000
1241.0,0.00000
1240.0,0.00000
1239.0,0.00000
1238.0,0.00058
1237.0,0.00000
1236.0,0.00249
1235.0,0.00000
1234.0,0.00000
1233.0,0.00020
1232.0,0.00941
1231.0,0.00000
1230.0,0.00583
1229.0,0.00689
1228.0,0.00749
1227.0,0.00000
1226.0,0.01008
1225.0,0.00058
1224.0,0.00000
1223.0,0.00000
1222.0,0.00301
1221.0,0.00026
1220.0,0.00000
1219.0,0.00642
1218.0,0.00000
1217.0,0.00000
1216.0,0.00397
1215.0,0.00352
1214.0,0.00547
1213.0,0.00000
1212.0,0.00541
1211.0,0.00241
1210.0,0.00881
1209.0,0.00000
1208.0,0.00109
1207.0,0.00000
